source_domain	source_id	source_path	sha256	source_kind	branch	worktree	commit	source_date	disposition	destination_docs	claim_ids	artifact_handles	lifecycle	availability	review_status	note
output	output:ed778cc358c2b3299d08ed54acffa932158151347adba4bf6535e1bd20376ddc	outputs/analysis/prefix_denoising_surgery_probing/fn_visual_value_component_recompose_probe/v4_16228_random_obj16_obj51_generated_region_l16_l24_selected_heads_gpu1/fn_visual_value_component_recompose.md	ed778cc358c2b3299d08ed54acffa932158151347adba4bf6535e1bd20376ddc	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/ed778cc358c2/outputs/analysis/prefix_denoising_surgery_probing/fn_visual_value_component_recompose_probe/v4_16228_random_obj16_obj51_generated_region_l16_l24_selected_heads_gpu1/fn_visual_value_component_recompose.md	historical_output	archived_snapshot	provenance_indexed	bytes=6668;source_path_count=1
output	output:ed7bfecf1914a4063e7e2f1336c8e363cf7d497e20a0b964b23ce78b221d56b3	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/staged_slot_guided_delta_patch/v30_failure_mode_panel_layers17_18_selfattn_mlp_shard2of3_gpu7/staged_slot_guided_delta_summary.md	ed7bfecf1914a4063e7e2f1336c8e363cf7d497e20a0b964b23ce78b221d56b3	markdown_output	-	-	-	not_dated	archive_output	07_stage2_rollout_failure_registry.md	-	snapshots/ed7bfecf1914/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/staged_slot_guided_delta_patch/v30_failure_mode_panel_layers17_18_selfattn_mlp_shard2of3_gpu7/staged_slot_guided_delta_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=9556;source_path_count=1
output	output:ed854a8a6c96740709d7c556d29b1dbbfd47ec6fa109da18d85fc479e6dc7a9f	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zj_dissociation_residual_patch/selected_future_vs_coordinate/ledger_postmerge_ckpt928_image885__obj0.md	ed854a8a6c96740709d7c556d29b1dbbfd47ec6fa109da18d85fc479e6dc7a9f	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/ed854a8a6c96/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zj_dissociation_residual_patch/selected_future_vs_coordinate/ledger_postmerge_ckpt928_image885__obj0.md	historical_output	archived_snapshot	provenance_indexed	bytes=2218;source_path_count=1
output	output:ed8a54670b1de93e408a198fa3eb63d070d677f67fd18d227e74ced22defcb4e	outputs/analysis/prefix_denoising_surgery_probing/fn_visual_head_output_probe/v2_2157_random_failed_l16_head_dose_gpu0/fn_visual_head_output_probe.md	ed8a54670b1de93e408a198fa3eb63d070d677f67fd18d227e74ced22defcb4e	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/ed8a54670b1d/outputs/analysis/prefix_denoising_surgery_probing/fn_visual_head_output_probe/v2_2157_random_failed_l16_head_dose_gpu0/fn_visual_head_output_probe.md	historical_output	archived_snapshot	provenance_indexed	bytes=4416;source_path_count=1
output	output:ed8ab7ebc0a13749c7726ae07d3388d0ace402050a7930bdeff84774f8fdfb92	outputs/analysis/prefix_denoising_surgery_probing/x1_to_y1_coord_token_geometry/v1_train418535_val14439_bins0_38_46_48_54_302_729_795_gpu4/coord_token_geometry_probe.md	ed8ab7ebc0a13749c7726ae07d3388d0ace402050a7930bdeff84774f8fdfb92	markdown_output	-	-	-	not_dated	archive_output	08_coordinate_objective_and_decode_negatives.md	-	snapshots/ed8ab7ebc0a1/outputs/analysis/prefix_denoising_surgery_probing/x1_to_y1_coord_token_geometry/v1_train418535_val14439_bins0_38_46_48_54_302_729_795_gpu4/coord_token_geometry_probe.md	historical_output	archived_snapshot	provenance_indexed	bytes=878;source_path_count=1
output	output:ed9c1a98754cb8c52b34962c8974bc43fadba9ec9ae898d66c34fe2d55a4fc0c	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_h_attention_route/heldout19786_object4_layers19_20_21/ledger_postmerge_ckpt928__layers-19-20-21_image19786__obj4.md	ed9c1a98754cb8c52b34962c8974bc43fadba9ec9ae898d66c34fe2d55a4fc0c	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/ed9c1a98754c/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_h_attention_route/heldout19786_object4_layers19_20_21/ledger_postmerge_ckpt928__layers-19-20-21_image19786__obj4.md	historical_output	archived_snapshot	provenance_indexed	bytes=2279;source_path_count=1
output	output:edaf840e5c1dfa5da16e54b1440ec0a997ac1b4de484d43ae54ccdf7bfa42b1d	outputs/analysis/autoreg_object_rollout/ckpt3664_val200/fn_rescue_desc_x1_phase3_causal_binding/report.md	edaf840e5c1dfa5da16e54b1440ec0a997ac1b4de484d43ae54ccdf7bfa42b1d	markdown_output	-	-	-	not_dated	archive_output	07_stage2_rollout_failure_registry.md	-	snapshots/edaf840e5c1d/outputs/analysis/autoreg_object_rollout/ckpt3664_val200/fn_rescue_desc_x1_phase3_causal_binding/report.md	historical_output	archived_snapshot	provenance_indexed	bytes=2003;source_path_count=1
output	output:edb36fb6ce563201db69cc2644bb439876c2c8f0a0d2b4aa37cbb7aecdbe3963	outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase3_masking_smoke_record48_noaligner/phase3_masking_delta_report.md	edb36fb6ce563201db69cc2644bb439876c2c8f0a0d2b4aa37cbb7aecdbe3963	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/edb36fb6ce56/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase3_masking_smoke_record48_noaligner/phase3_masking_delta_report.md	historical_output	archived_snapshot	provenance_indexed	bytes=996;source_path_count=1
output	output:edc5ab93442f1e063c9311b583248d32a48707a27d027fa2e5ec6e3bee86cfda	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zr_val_failure_visual_bridge_mediation/selected_val_anchors/sorted_pure_ce_closed_ckpt928_image19786__obj4.md	edc5ab93442f1e063c9311b583248d32a48707a27d027fa2e5ec6e3bee86cfda	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/edc5ab93442f/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zr_val_failure_visual_bridge_mediation/selected_val_anchors/sorted_pure_ce_closed_ckpt928_image19786__obj4.md	historical_output	archived_snapshot	provenance_indexed	bytes=6704;source_path_count=1
output	output:ede970416ea005e1241a50223452264242da2102a8137bd66247fcb97debb482	outputs/analysis/prefix_denoising_surgery_probing/fn_visual_value_token_sign_reduce/v5_16228_sorted_gt_neardup_l16_20_24_last_allheads/fn_visual_value_token_sign_reduce.md	ede970416ea005e1241a50223452264242da2102a8137bd66247fcb97debb482	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/ede970416ea0/outputs/analysis/prefix_denoising_surgery_probing/fn_visual_value_token_sign_reduce/v5_16228_sorted_gt_neardup_l16_20_24_last_allheads/fn_visual_value_token_sign_reduce.md	historical_output	archived_snapshot	provenance_indexed	bytes=5285;source_path_count=1
output	output:edf881796f8e0962de0c83ed07949933bfeeb096dbcce9f0903a9533b62bea69	outputs/analysis/unmatched-proposal-verifier-stage2parity-auth8x1-t0p3-ul-res-1024-v2-ckpt-300-merged/report.md	edf881796f8e0962de0c83ed07949933bfeeb096dbcce9f0903a9533b62bea69	markdown_output	-	-	-	not_dated	archive_output	07_stage2_rollout_failure_registry.md	-	snapshots/edf881796f8e/outputs/analysis/unmatched-proposal-verifier-stage2parity-auth8x1-t0p3-ul-res-1024-v2-ckpt-300-merged/report.md	historical_output	archived_snapshot	provenance_indexed	bytes=5062;source_path_count=1
output	output:ee0c77d82b49347b45f5d430c27cf645a11aa1225eb38251cfd1fed9a3cbb4d5	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_hidden_causal_activation_patch_probe/paired_basis_lattice_s24_t20_v1/probe_support_analysis/trajectory_causal_patch_probe_support_analysis.md	ee0c77d82b49347b45f5d430c27cf645a11aa1225eb38251cfd1fed9a3cbb4d5	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/ee0c77d82b49/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_hidden_causal_activation_patch_probe/paired_basis_lattice_s24_t20_v1/probe_support_analysis/trajectory_causal_patch_probe_support_analysis.md	historical_output	archived_snapshot	provenance_indexed	bytes=4716;source_path_count=1
output	output:ee3190e8a30ca1621734e440d9f07a821030f0b44f65f59330e68bf3b0bbc599	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzw_coord_slot_source_transplant/l14h6_ledger_postmerge_visual_current_tiny_v1/coord_slot_source_transplant_summary.md	ee3190e8a30ca1621734e440d9f07a821030f0b44f65f59330e68bf3b0bbc599	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/ee3190e8a30c/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzw_coord_slot_source_transplant/l14h6_ledger_postmerge_visual_current_tiny_v1/coord_slot_source_transplant_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=5260;source_path_count=1
output	output:ee35090b933d6097625cbc901a47c120a390a595eea2447f498188af4bfb30ce	outputs/analysis/prefix_denoising_surgery_probing/coord_basin_decomposition/v7_12670_sorted_component_sites_l23_l24/coord_basin_decomposition.md	ee35090b933d6097625cbc901a47c120a390a595eea2447f498188af4bfb30ce	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/ee35090b933d/outputs/analysis/prefix_denoising_surgery_probing/coord_basin_decomposition/v7_12670_sorted_component_sites_l23_l24/coord_basin_decomposition.md	historical_output	archived_snapshot	provenance_indexed	bytes=7253;source_path_count=1
output	output:ee456b4da6db24c5bbf1b3dc06f8e0d723a32196cc0ecb3185d2d77e22991906	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_boundary_head_value_region_continuation/adaptive_basin_s24_t28_natural_head21_2_regions_objctx_scale12_steps8_v2/trajectory_boundary_head_value_region_continuation.md	ee456b4da6db24c5bbf1b3dc06f8e0d723a32196cc0ecb3185d2d77e22991906	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/ee456b4da6db/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_boundary_head_value_region_continuation/adaptive_basin_s24_t28_natural_head21_2_regions_objctx_scale12_steps8_v2/trajectory_boundary_head_value_region_continuation.md	historical_output	archived_snapshot	provenance_indexed	bytes=3412;source_path_count=1
output	output:ee527fd122ac9b9852820cb48ed8ff772572d4fe3f403b0641206e415ae96619	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zb_source_token_residual_patch/selected_bbox_edits/prefix_denoising_sorted_ckpt908_image5001__obj8.md	ee527fd122ac9b9852820cb48ed8ff772572d4fe3f403b0641206e415ae96619	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/ee527fd122ac/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zb_source_token_residual_patch/selected_bbox_edits/prefix_denoising_sorted_ckpt908_image5001__obj8.md	historical_output	archived_snapshot	provenance_indexed	bytes=8139;source_path_count=1
output	output:ee89fd8595c32683992ef9e35f60f3ce9b1ba98c0bc45f2134892526fafedcd6	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_boundary_head_value_region_continuation/desc_first_head26_10_smoke1_boundary_vs_image_v1/trajectory_boundary_head_value_region_continuation.md	ee89fd8595c32683992ef9e35f60f3ce9b1ba98c0bc45f2134892526fafedcd6	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/ee89fd8595c3/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_boundary_head_value_region_continuation/desc_first_head26_10_smoke1_boundary_vs_image_v1/trajectory_boundary_head_value_region_continuation.md	historical_output	archived_snapshot	provenance_indexed	bytes=1960;source_path_count=1
output	output:ee9c9c3f370431af6685e489c211d45013dd9fcdf636174c626c09a9c791a830	outputs/analysis/prefix_denoising_surgery_probing/fn_visual_value_token_probe/v7_16228_sorted_gt_neardup_l16_20_24_last_allheads_gpu2/fn_visual_value_token_probe.md	ee9c9c3f370431af6685e489c211d45013dd9fcdf636174c626c09a9c791a830	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/ee9c9c3f3704/outputs/analysis/prefix_denoising_surgery_probing/fn_visual_value_token_probe/v7_16228_sorted_gt_neardup_l16_20_24_last_allheads_gpu2/fn_visual_value_token_probe.md	historical_output	archived_snapshot	provenance_indexed	bytes=26044;source_path_count=1
output	output:eec6546142c73c64f368b01e4a532e9f147f3334edc655dd948c12334e131151	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_q_head_attention_route/gt14038_object21_L20L21_H0H6H9H13/prefix_denoising_sorted_ckpt908__L20-21__H0-6-9-13_image14038__obj21.md	eec6546142c73c64f368b01e4a532e9f147f3334edc655dd948c12334e131151	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/eec6546142c7/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_q_head_attention_route/gt14038_object21_L20L21_H0H6H9H13/prefix_denoising_sorted_ckpt908__L20-21__H0-6-9-13_image14038__obj21.md	historical_output	archived_snapshot	provenance_indexed	bytes=10191;source_path_count=1
output	output:eec6ef3ceb7d8a0772e6dec3341517832001f26e6fcffc2659d931761935777a	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzf_route_gated_progress_coord_coupling/same_desc_history_clock/prefix_denoising_random_ckpt908/route_gated_progress_coord_coupling_summary.md	eec6ef3ceb7d8a0772e6dec3341517832001f26e6fcffc2659d931761935777a	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/eec6ef3ceb7d/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzf_route_gated_progress_coord_coupling/same_desc_history_clock/prefix_denoising_random_ckpt908/route_gated_progress_coord_coupling_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=9359;source_path_count=1
output	output:eed672dea2a367c6c16c2f3bcea6445ea448d7effae0e1d0bbbe0f8ac01b7e45	outputs/analysis/prefix_denoising_surgery_probing/activation_patch/v18_19432_sameprefix_purece_l23_l24_l27_components_cont5_gpu2/activation_patch_summary.md	eed672dea2a367c6c16c2f3bcea6445ea448d7effae0e1d0bbbe0f8ac01b7e45	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/eed672dea2a3/outputs/analysis/prefix_denoising_surgery_probing/activation_patch/v18_19432_sameprefix_purece_l23_l24_l27_components_cont5_gpu2/activation_patch_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=798;source_path_count=1
output	output:eedd9a429775903f9360d659bce32a1221bd9d8a2b99052118f001b87615c1a4	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zl_visual_value_ablation/dissociation_anchors/ledger_postmerge_ckpt928_image18380__obj17.md	eedd9a429775903f9360d659bce32a1221bd9d8a2b99052118f001b87615c1a4	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/eedd9a429775/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zl_visual_value_ablation/dissociation_anchors/ledger_postmerge_ckpt928_image18380__obj17.md	historical_output	archived_snapshot	provenance_indexed	bytes=5235;source_path_count=1
output	output:ef054d025e5c5226e9fb9f87a8f6b7e37a8493325c40c07075fc2606c792e7ca	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_hidden_causal_activation_patch_probe/paired_basis_lattice_s16_t24_v1/paired_basis_contrast_analysis/trajectory_causal_patch_paired_basis_contrast_analysis.md;outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_hidden_causal_activation_patch_probe/paired_basis_lattice_s16_t28_v1/paired_basis_contrast_analysis/trajectory_causal_patch_paired_basis_contrast_analysis.md	ef054d025e5c5226e9fb9f87a8f6b7e37a8493325c40c07075fc2606c792e7ca	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/ef054d025e5c/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_hidden_causal_activation_patch_probe/paired_basis_lattice_s16_t24_v1/paired_basis_contrast_analysis/trajectory_causal_patch_paired_basis_contrast_analysis.md	historical_output	archived_snapshot	provenance_indexed	bytes=4773;source_path_count=2
output	output:ef1307f8444ab9d092c5729b1f0696abc777a829f14409bfae1fd0b5e1fa537b	outputs/analysis/prefix_denoising_surgery_probing/activation_patch/v2_coord2685_bridge_true_logits_layers24_last_gpu1/activation_patch_summary.md	ef1307f8444ab9d092c5729b1f0696abc777a829f14409bfae1fd0b5e1fa537b	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/ef1307f8444a/outputs/analysis/prefix_denoising_surgery_probing/activation_patch/v2_coord2685_bridge_true_logits_layers24_last_gpu1/activation_patch_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=646;source_path_count=1
output	output:ef190f08d259f7a09e15630bab46be07839f423d04ef7589473a1ef01cdd8c5c	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_hidden_causal_activation_patch_continuation_probe/post_box_layer_input_pathavg_transport_m8_m1_smoke_v1/trajectory_hidden_causal_activation_patch_continuation_analysis.md	ef190f08d259f7a09e15630bab46be07839f423d04ef7589473a1ef01cdd8c5c	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/ef190f08d259/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_hidden_causal_activation_patch_continuation_probe/post_box_layer_input_pathavg_transport_m8_m1_smoke_v1/trajectory_hidden_causal_activation_patch_continuation_analysis.md	historical_output	archived_snapshot	provenance_indexed	bytes=1446;source_path_count=1
output	output:ef256121e45f3e0fb34bc917b04706117625391144deab5dc0fd3b334214c0e2	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_p_head_writer_patch/heldout19786_object4_l20_l21_allheads/sorted_pure_ce_closed_ckpt928_image19786__obj4.md;outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_p_head_writer_patch/parent_heldout19786_l20_l21_allheads/sorted_pure_ce_closed_ckpt928_image19786__obj4.md	ef256121e45f3e0fb34bc917b04706117625391144deab5dc0fd3b334214c0e2	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/ef256121e45f/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_p_head_writer_patch/heldout19786_object4_l20_l21_allheads/sorted_pure_ce_closed_ckpt928_image19786__obj4.md	historical_output	archived_snapshot	provenance_indexed	bytes=2437;source_path_count=2
